Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
7.46007	UE  PHY Rxed	746	0	0	1	1	0	MIB
7.46507	UE  PHY Rxed	746	5	0	1	1	0	SIB1
7.47007	UE  PHY Rxed	747	0	0	1	1	0	MIB
7.47507	UE  PHY Rxed	747	5	0	1	1	0	SIB1
7.48007	UE  PHY Rxed	748	0	0	1	1	0	MIB
7.48507	UE  PHY Rxed	748	5	0	1	1	0	SIB1
7.49007	UE  PHY Rxed	749	0	0	1	1	0	MIB
7.49507	UE  PHY Rxed	749	5	0	1	1	0	SIB1
7.50007	UE  PHY Rxed	750	0	0	1	1	0	MIB
7.50507	UE  PHY Rxed	750	5	0	1	1	0	SIB1
7.50607	UE  PHY Rxed	750	6	0	1	1	0	UL_DCI
7.51007	UE  PHY Rxed	751	0	0	1	1	0	MIB
7.51507	UE  PHY Rxed	751	5	0	1	1	0	SIB1
7.52007	UE  PHY Rxed	752	0	0	1	1	0	MIB
7.52507	UE  PHY Rxed	752	5	0	1	1	0	SIB1
7.53007	UE  PHY Rxed	753	0	0	1	1	0	MIB
7.53507	UE  PHY Rxed	753	5	0	1	1	0	SIB1
7.54007	UE  PHY Rxed	754	0	0	1	1	0	MIB
7.54507	UE  PHY Rxed	754	5	0	1	1	0	SIB1
7.55007	UE  PHY Rxed	755	0	0	1	1	0	MIB
7.55507	UE  PHY Rxed	755	5	0	1	1	0	SIB1
7.56007	UE  PHY Rxed	756	0	0	1	1	0	MIB
7.56507	UE  PHY Rxed	756	5	0	1	1	0	SIB1
7.57007	UE  PHY Rxed	757	0	0	1	1	0	MIB
7.57507	UE  PHY Rxed	757	5	0	1	1	0	SIB1
7.58007	UE  PHY Rxed	758	0	0	1	1	0	MIB
7.58507	UE  PHY Rxed	758	5	0	1	1	0	SIB1
7.58607	UE  PHY Rxed	758	6	0	1	1	0	UL_DCI
7.59007	UE  PHY Rxed	759	0	0	1	1	0	MIB
7.59507	UE  PHY Rxed	759	5	0	1	1	0	SIB1
7.60007	UE  PHY Rxed	760	0	0	1	1	0	MIB
7.60507	UE  PHY Rxed	760	5	0	1	1	0	SIB1
7.61007	UE  PHY Rxed	761	0	0	1	1	0	MIB
7.61507	UE  PHY Rxed	761	5	0	1	1	0	SIB1
7.62007	UE  PHY Rxed	762	0	0	1	1	0	MIB
7.62507	UE  PHY Rxed	762	5	0	1	1	0	SIB1
7.63007	UE  PHY Rxed	763	0	0	1	1	0	MIB
7.63507	UE  PHY Rxed	763	5	0	1	1	0	SIB1
7.64007	UE  PHY Rxed	764	0	0	1	1	0	MIB
7.64507	UE  PHY Rxed	764	5	0	1	1	0	SIB1
7.65007	UE  PHY Rxed	765	0	0	1	1	0	MIB
7.65507	UE  PHY Rxed	765	5	0	1	1	0	SIB1
7.66007	UE  PHY Rxed	766	0	0	1	1	0	MIB
7.66507	UE  PHY Rxed	766	5	0	1	1	0	SIB1
7.66607	UE  PHY Rxed	766	6	0	1	1	0	UL_DCI
7.67007	UE  PHY Rxed	767	0	0	1	1	0	MIB
7.67507	UE  PHY Rxed	767	5	0	1	1	0	SIB1
7.68007	UE  PHY Rxed	768	0	0	1	1	0	MIB
7.68507	UE  PHY Rxed	768	5	0	1	1	0	SIB1
7.69007	UE  PHY Rxed	769	0	0	1	1	0	MIB
7.69507	UE  PHY Rxed	769	5	0	1	1	0	SIB1
7.70007	UE  PHY Rxed	770	0	0	1	1	0	MIB
7.70507	UE  PHY Rxed	770	5	0	1	1	0	SIB1
7.71007	UE  PHY Rxed	771	0	0	1	1	0	MIB
7.71507	UE  PHY Rxed	771	5	0	1	1	0	SIB1
7.72007	UE  PHY Rxed	772	0	0	1	1	0	MIB
7.72507	UE  PHY Rxed	772	5	0	1	1	0	SIB1
7.73007	UE  PHY Rxed	773	0	0	1	1	0	MIB
7.73507	UE  PHY Rxed	773	5	0	1	1	0	SIB1
7.74007	UE  PHY Rxed	774	0	0	1	1	0	MIB
7.74507	UE  PHY Rxed	774	5	0	1	1	0	SIB1
7.74607	UE  PHY Rxed	774	6	0	1	1	0	UL_DCI
7.75007	UE  PHY Rxed	775	0	0	1	1	0	MIB
7.75507	UE  PHY Rxed	775	5	0	1	1	0	SIB1
7.76007	UE  PHY Rxed	776	0	0	1	1	0	MIB
7.76507	UE  PHY Rxed	776	5	0	1	1	0	SIB1
7.77007	UE  PHY Rxed	777	0	0	1	1	0	MIB
7.77507	UE  PHY Rxed	777	5	0	1	1	0	SIB1
7.78007	UE  PHY Rxed	778	0	0	1	1	0	MIB
7.78507	UE  PHY Rxed	778	5	0	1	1	0	SIB1
7.79007	UE  PHY Rxed	779	0	0	1	1	0	MIB
7.79507	UE  PHY Rxed	779	5	0	1	1	0	SIB1
7.80007	UE  PHY Rxed	780	0	0	1	1	0	MIB
7.80507	UE  PHY Rxed	780	5	0	1	1	0	SIB1
7.81007	UE  PHY Rxed	781	0	0	1	1	0	MIB
7.81507	UE  PHY Rxed	781	5	0	1	1	0	SIB1
